sentence_id	sentence	variant	sentence_domain	source	up_votes	down_votes	status
eb1bcdbd71274012dfdacbf12d48f5e7fcc7f201bd2dc85ec28f3c7ae8b73386	Ријеке се исушују, а усјеви пропадају као никад до сад.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
eb276e0db566d7fe5205f25ceaaf2ac150104dc0cba90de981e5d82fc19054a4	Напуштам политику, али политика ће увијек бити дио мене.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
eb6594eb04b0a5d61f0901859afc66496a5103011b311960f5f4c22444f24f14	Србијански извори кажу да је повријеđено десет демонстраната.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
eba8a9cda870cf709f4a74845d72867542ff2991de71a76a0777b98d3f7a3b0a	гунђати чантрати кантати канцона			мој цитат	1	0	pending
ebd114608dd482411b362b40d2fb044c16c8e17d4d4d3278672953e9820deec9	Шахза је у експлозији тешко повријеđена и ускоро је преминула.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
ebd13c1b9256673751b640c17f0daca8de9c69239197d75c1277f838bafd6b08	Волим игрице.			ја	1	0	pending
ebd801e3bfaedcfd5f059db1e608274e7ac5402d32ff7ec5fdafb9e9c308b628	Манифестација се завршава у сриједу.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
ebea0cfa2c7da8e154777f6a6c206756713bdacf39d72977238f69ce368e5750	Предлажем да филмске компаније слиједе примјер компанија за производњу софтвера.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
ec0b24899ff740333ca4f7bc1958688819f1d5ef926c1dbda54af445ec62690e	Влада још увијек није уложила захтјев за добивање таквог одобрења.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
ec8d39732a0c8b058e6a5acf4fef423adcc9c381cb3c4601065b23166c29e2e2	Ербакан је на месту премијера провео једанаест месеци.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
ec939180c078c0d83f66cc219aeb7f6fed3016b7b4728a2aaa92aff7c2ce0dd5	Шћепан			мој цитат	1	1	pending
ecc809e782f885c2cc211479f003909910e0207e2186479df8aaf9b40f356fa5	Меđутим, њихови захтјеви још нису у потпуности ријешени.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
ecd52ce7250739f16e2918137bd94748b6c3beaa0ce1f5a61758b41de7c8a09f	шест пет два х-ш с-ф ђ-и			мој цитат	1	2	rejected
ecedb583c3b55c3bd4b9e5586d4e4a1f8e5f18ec3319599a502db0e386fd319f	Бројке су застрашујуће.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
ed226e97e6e9cfe711d24d580d372fbd908d8b5ab4d258c31c65ef34d40188b3	Колика је запремина лопте?		technology_robotics	Self citation	0	0	pending
ed5b98f3e6a711b24defab499b1a86d8dc3fb6d1a97eb62633297772daf36a4b	У овом случају нема такве пријетње.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
ed60b606f5a416537c469f3d848753bd8480a41cd1a957a951f14e9a707e5041	Овдје живим цијели свој живот.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
ed7c6a705e927e18b9b72cf1479a7ae196934adc6defedc14fdf567e3e40b235	Оне су релативно имуне на веће поремећаје у земљи поријекла.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
ed841683d76b3432f4f8ff01226e263170cdcff9f7048adb04eaa23fa620a478	Кријумчарење оружја је још један пример прекограничног криминала.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
edaf248196bfd44585e47dcf7fe36bc1294ea795714809d60c1d77b0caec9489	Обезбијеđене меđународне инвестиције и кредити за обнову албанске луке			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
edc1ac56da6642ff65c2215aedfd91a0d0a15fca95f5f196796a1ed6ff287179	супер			мој цитат	1	1	pending
edcde5efd27f9889011db3a2645a449864adb97e8af7f0931ae72f4c2a4aae21	Врсимо коначне провере на терену.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1	pending
edecbefde2fa293fb71811093e463ce606e798e779059311ace43a156e92f117	Увијек ће ми због тога бити жао.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
edf28aca36547d0662c2974ce8ebdd79af9b14af99b0f016802c57bd7d3d1ec1	Нема шта ће Гојковица млада,			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
ee1bf9d0ae7bf38a4bac30a89599ece62528bd57b7688890294a9c1963c1a244	Капацитет парламента у смислу наџирања законодавног процеса треба унаприједити.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
ee20b0b77b20f65f94ae09b17f2dcdc94c4c8dcb3ee7a5b9dd717a800499aa3c	Влада је одобрила ту ревизију и прослиједила је у парламент.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
ee4975b678fb44686aa410139af31f77d43b94fef514570db30f35ba6af5ce4b	Производ је направио одјел за хигијену турског министарства здравља.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
ee8d42bb34b03d4d7bf526889ddcf3f96f3316bebbc66415093618c3f7f4b939	кубик			мој цитат	1	1	pending
ee9e1de2bf319a43a026bf047318cf2c953660e08415c8965cc69099ee0574b3	Један		language_fundamentals	Self Citation	1	1	pending
eec33378197c183952633c20abef35ae63d30ae99ad50a8ce214f6c282c9b17e	Они би вољели да централна банка даље смањи вриједност динара.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
ef1b02c227079dcc330a9349909e9435936c11159388d15e017355446fefc25b	Вулканске ерупције утичу на глобалну климу.		nature_environment	LLM generated, Human reviewed	1	0	pending
ef1cefd14116e3fb7e80f65f8cb5ce14fcbc6e8ea221380ee13468d95fe3f152	Огроман посао на реконструкцији подијељен је у четири фазе.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
efcd58d1418abd1e668b10497b33c77f619183fd05c20cdef96432144f1b66c3	Меđутим, не на начин на који је то предвиđао премијер.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
efd0797a67cbcbc390527932a40a4257a60c476808bd8f352b906c58a9ab8311	Девети дан на,			мој цитат	1	1	pending
f0264ce8800485213363a47951bb1d37bcd915e41c3f471ae81652c870d9db3e	Па се дигла да поскида			"""Serbian folk poem ""Otac"""	1	1	pending
f037944fd7b558a668c845c26ffcb807c355c04bc1aac90b347281efd2dfca9d	Шлаг са вишњама.			ја	1	0	pending
f03980e55e05d3964d0c533f4748dd80ee4101367af89c4d6bc4423aa07cdcf1	Упркос његовом непристојном приједлогу, легије жена сматрају га идеалним човјеком.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
f05b7d4b283bb4840014b98e3426f6caa37c4fa223703acec27bf95dd9391248	уши ући учи унија није то то			мој цитат	1	1	pending
f0823599e47910fec2506e78b21dd3a76be9160031662e40fd9663bc45a35942	Гребем по пергаменту.			ја	1	0	pending
f0dc16f0445ffcbff1e5e7cfe5e3ba369ac2cfab0e6982f887d38e2049de4b70	Папа је одобрио веридбу коју би Црква, иначе, сматрала инцестом, 			https://sr.wikipedia.org/wiki/%D0%A5%D0%B5%D0%BD%D1%80%D0%B8_VIII_%D0%A2%D1%98%D1%83%D0%B4%D0%BE%D1%80	1	0	pending
f0f2c542f0e51cc894b2ab8e6b310ad62ad3b0bde46c38ca67bae9197793c1e4	У то вријеме није било робота да замијене десет радника.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
f0fd7e6d6b01adcc7ef68e2016ea9a6b6e98e09cc67f9c0cba81b37f6a62157d	Пиратерија ипак значи јефтину забаву.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
f11c6e1540f3f696276fa9338787e47c20ca859de54af54e1095da99d7b5fdc8	Планете имају атмосферу која их штити од космичког зрачења.		nature_environment	LLM generated, Human reviewed	1	0	pending
f121c1d5b6168f0648ee740d974e980b80b0247f9614b5ee3c8be44478d9373f	Горе горе горе горе него горе доле.			https://forum.krstarica.com/threads/najbolji-primjer-slozenosti-srpskog-akcenatskog-sistema.902357/	0	1	pending
f19ea7eb706a7df510b9bf70763e407e8a96d339d22b664b905f21789f5b866c	"""Овдје је заиста лијепо."""			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
f1d159ff873cf99c530c36ba56701a1d7f6ef7e410b198ebccc2092d290e6571	Рачан је поднео оставку два дана касније.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1	pending
f1fa5244f3371c8e2d5b1e3ba6b5bc2f85f459707307d172567df8121f5146f6	То није најбоље решење.		language_fundamentals	Self Citation	1	0	pending
f20860a3fdd267507ece473ca0803d408df268f594e77e188f2841e0e7e1eb85	"""Етничко раздвајање никад није помогло ниједном региону."""			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
f20909dd43430d21e52fbf1be5971eab9953148ab6aee97a2a5a91f1a6233f5f	Тај захтјев је, меđутим, већ одбијен.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
f23bac1220d1a07f9a19b77c75a71152abb1984a9760ad843b250a0adb2c6b5b	Додатну опрему набавиће министарство унутрашњих послова.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
f28b1431a519148dd14d1380b56560d5680a5013ec71676ad7ea2fd5276da763	Присуство које се мијења			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
f28fa7e359f593bb43f7ed1f9e093dedd4b1901843f54ec32389ce6ccbc84621	Хенрик је постао краљ Енглеске са само девет година			https://sr.wikipedia.org/wiki/%D0%92%D0%B5%D1%81%D1%82%D0%BC%D0%B8%D0%BD%D1%81%D1%82%D0%B5%D1%80%D1%81%D0%BA%D0%B0_%D0%BE%D0%BF%D0%B0%D1%82%D0%B8%D1%98%D0%B0	1	1	pending
f29a7430d0f754b058080982ebe7ff0fa3075e39f54d8063751c49807d3c2505	Шест година касније, граđани се питају ''шта се промијенило?''.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
f2b501253ecd73da9028ea11908c3b777f3dabb2944e72b35cf4cf3a8189f75c	Она је такође негирала оптужбе.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
f2beafff1fc6fef49aada083388d4ddbbd76359118c34dbecf009e7c42ce8c1f	коњух			мој цитат	1	0	pending
f302c47a7b8de7a917f71a00c4e43a808d5a7e8a5c8a762056d348bb07065eb9	У то вријеме смо у политику улазили с великим ентузијазмом.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
f30ef7f4ab4b847a383984fed13abd3982171217c24fd8682985dc580074cfd8	Маркетиншка вриједност унапрјеđивања имиђа наше земље је неколико пута већа.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
f32da92ede27693c9f5a0e20a027205161b5f0b60a2eb4ff4217bb1ddba3d6d5	Евроазијском економском самиту.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
f44fab3662d6adb5ed51fb133ceb78d973155fb9aa3b377fad991947ce2dbbe7	Најважнији критериј за одабир, меđутим, бити ће понуđена цијена.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
f484d45b5eb94b87311324c1d385d314192bb6d5f7aff906a3d2d862425d9952	Да му не да да осети			"""Serbian folk poem ""Otac"""	1	1	pending
f4cb81192346d9daed86c24090563897c9178c59030803eee6a326932a159872	Стога би додјела независног статуса представљала вриједан допринос миру.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
f4d56da362aa86bbebb37422ec9ac45e6195b0e338b8df5fb0a27690341fc879	Да ли је та кампања испунила очекивања?			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
f4e3a09effd2f7e280d9fa0986ac2c4cf71316b73c4dba6700f71424548fb11c	Док не нађеш два слична имена,			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
f52afbc844367513343f960f0b2af6af1a050d68cd08e89edcafce151b71bcc2	То није добро за нас.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
f53687c91c5e84bb6f3fc16f204a5a7bbc464f27245a235136625c1b7036b260	Трећи дан аш.			мој цитат	1	1	pending
f54355e201d7880437f651665f3c550a09188710f2aa3b0dbd41b759f87d3923	Ne stavljajte dušek na vaš šporet na drava.			cc-0	1	0	pending
f571f11b161d71d28b4f78e8d2d21c21ae6e73b03665ab1a90fe26acd3d06e03	махабхарата			мој цитат	1	1	pending
f5b295ac17368f422aae7920b92e46349e42658ada595fb9939d098a4747ef97	У крвавом светом боју!			"""Serbian folk poem ""Otac"""	1	0	pending
f5ee7ad910310461bc71ff1c7582e39c5a607a7816d5e9d8ac822b22f5f59ee6	Цијене струје су у стланом паду током задње три године.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
f5f87ddef0c7dcc1413b5fbcfaf2715b2504e56c1859144490387b5a4ccf00b6	Оборише до триста мајстора,			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
f61ef7492b8430635a4e229d6001e29cad69e35416d93da7c42482ceeef09a53	пиџин пинјин абугида абџад			мој цитат	1	1	pending
f68d91d2f29cbc9a0969ecf159d460b8e8f217e5e32cfed448523021f21f149b	Тражи нејач, без оружја,			"""Serbian folk poem ""Otac"""	1	0	pending
f693a3417ba003ca71ecb476930f6869e597d8f1fd1e3c546c0b0f5218ad66fb	"""Богом брате, Раде неимаре,"""			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
f6db0e1f5a1c341cb9bf997817ed180285e652ef37298139a9b4c419296cc41b	Меđутим, то се промијенило.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
f6df000f37197889423bec76c37df46a42049dd136e9dd8014505eb95541ff25	Скорашње			мој цитат	1	0	pending
f6f543b0e95529183005730d8acd2251cecf5794340152ff60ec60268a7e37ba	Датум следећег састанка још увек није одређен.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
f72c7375bc9ca4522ad472eb1004b0b207e8694ea06cdf387ff0f06227f7fe64	Он ипак вјерује да се војска мијења.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
f73da78e04aa05b5e3227499f7e4ba6c4433b006a9196fea60fac0d5e88eab04	"""То је град који сам одувијек желио посјетити,"" каже он."""			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
f74d9a828e13debc9e77f98bdfc9c285b0d09807550aae9fa081c7a442f49c0c	Ova rakija je prilično jaka za moj ukus.			mine	1	1	pending
f77c9b81cff83b9da73712664c23e3430b7d9f8b40c97cb35f7fb7def440f27a	Такоđер ове седмице: археолози открили најстарију жељезару на свијету.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
f7e30453fae237ac32306118317b244b649924150ea9556639a2ee156a4bb9bb	Груевски пријети одржавањем пријевремених избора без опозиције.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
f84325ce4db49efd0b79dbda7da0a3a67d14649a1b12ce0056a726275a2abcdd	Дешавања на цивилном плану настављају да напредују.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
f84f03e8f39dafd29480eec9036a14bb34379a10af7740f30aa58e5d17625738	три пута четири је дванаест			мој цитат	1	1	pending
f859cf1f74ae9438cd17874129d3a138bce77d84518fa50137f7af93d3633c94	Винистра, сајам вина.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2	rejected
f866de3acd30e2bf117dc75b34ec795b6be520e386a5fd34efbad7da881e90f8	Имамо књигу утисака			“Self Citation”	1	0	pending
f886498eb44bd25b36904afa6ee688198f7268e0852273f16d61f58308c21f95	Неки експерти сматрају те нове законе пријетњом по приватност лица.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
f89a6f661e24a340fd3b251725452952ca9c35bcd7dad5cd4b79f0def9933a8f	У неслужбеним цифрама извјештава се о седам повријеđених.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
f8c8030a1c025ce6b20acbf6c4b2bff119873b0f46e88587706a5bf63385c71b	Фестивал је имао два главна дијела -- музички и образовни.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
f9547b3524178a343df3ffb355d9411d3d7f627d9be47d38be201234f18cda3a	Парун тренутно ради на својој аутобиографији.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
f9c0097f0a288c711db480da10e1874e2292b24e3eb2e315d20566683a0b3988	Посебну забринутост изазива пољопривреда.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
f9f27b2784cb5e78dc58e7f0f49c206b76e750977f026dcd238bb3adf56c73b0	Све посјете организиране су унапријед и најављене министарству одбране.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
f9f2e164b8ae7d6d53cc727c296238eb03d5a5cbed238e5b35a17fc720566e0f	шаховски потез црни е седам е пет			мој цитат	1	0	pending
fa19ac897859eacf84a85aeae7da82b9d39304f233554fab51852653c86fbd49	Медитарански састанак о дечијој неурологији.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1	pending
fa239d14a43d55f36244fcb9ab40015d0eb1461a6476f3017daccbcd98acd8e8	За то кривично дјело правди није приведен ниједан владин званичник.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
fa4f594f1462d8b7e529442688e863c0c027b56dd4b79bab3af428ff51a4ccab	осми вирил			мој цитат	1	1	pending
fa6cad7e1ce0fc17986f74fa72eb68e5733d557488c966bc82de5282901c0343	Колико износи брзина светлости?		technology_robotics	Self citation	0	0	pending
fa739b4f8544706c1abebcf1650b4167f2ddad66745b3baeabe10b3651b770f2	Меđутим, и у другој половини маја, вријеме је било непредвидљиво.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
fa7fe246eb681d043614768bcb771810fe60e822b82fe47d40fb26cf0b0644d3	То се моли, но јој не помаже.			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
facdac593c51eabde18c985d73e0db8901d16af76415eb31a7ce8c1646bfbbde	"""Моли Бога ти за твоје здравље,"""			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
faf4f31f95ac2c527d3087072c55896d0e54d454883109c6cd2dae946fc13c10	Ниједан од њих двојице од тих разговора наовамо није оптужен.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
faf4fae6fbce9d537762808561e13eef1535fe8d4d69abdfcd4b08433d5a6717	трском на дванаест хиљада потркалишта			мој цитат	1	0	pending
fb300802e22dcf5f96e488628f50acf386d533521d8ce3502c162abdc994cc86	Недељни избори такође су донели разочарење демохрисћанима.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1	pending
fb575b01baf71c90dc7111bc0f145b394f88613bfe01bc08014eb3f793c61987	Спонзори такмичења су бугарско и француско министарство културе.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
fb82e0faec571683d84d67ab019d6422b3dffd574219bde3ca17d1a9597c6356	Овај документ, меđутим, оставља нека од кључних питања неријешенима.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
fbc959308d4c00366ea84d865ac4be90d45e5744eefba64bbd34588b52fad90f	Разлика је огромна и начињен је велики корак напријед.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
fbcf63bed3cd5736b2c02e015b1f3f775f16580dc96827cfbecc7438bb11294d	бо, по, мо, фо			мој цитат	1	0	pending
fc362c2468c8a08d79ae2cb209eb3cb6fed75950f9c41bba36bf9033046c9810	Многи људи сматрају да су постојеће цијене таксија превисоке.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
fc518ace4b81d8aabd878fda65f4479305ab1a8727243a2b8749f6b4cd2c716d	Коледе леде, паднало греде...			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1	pending
fc576e3e978c4bac7a6f80bc82e701bd3f86928269a7db23a307edf1ac7c26c4	Демостранти захтијевају веће плаће и пензије у јавном сектору.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
fc96bb32e0f16a4972fb2be653a165fdc75c4cd4ae0a6c3f61f97948421eb714	Не да вила темељ подигнути,			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
fc9723da15a28f0151a61f9f665887dc9f90014dc1524893cf1a91726be0b770	пет и два су седам који је у средини лево			мој цитат	1	0	pending
fcf252e756d7d74424ef396a60cfc6c858babf3979f6bd0981f7886843ea1a11	Укупна контрола законитости у рукама је централне владе.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
fd1ad438531db3b53e185897e5d06483ea89e4018b88b56489249f30d9487704	"""Чу ли, нано, госпођо краљице!"""			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
fd2407bcf6168ac26782d6b8d3c7e8e7736e799795068b5b68d0389d02fbd277	"""Да се чуваш, моја вјерна љубо!"""			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
fd76a084118f0f96cc5c7bbf08cdbb7bf81cafa6e8943ccc282a2671d4f6bdf1	Иде хајка преко река,			"""Serbian folk poem ""Otac"""	1	0	pending
fda096e1320fece3a642bf551e3e4d5698a42d0811e23debe6c1ad3ca383409c	Па доносе чедо у кол'јевци,			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
fdd95f5d337b59693da95315388316220b70a47c0568da24eca3479a1d15ea23	как кек кик кок кук ака еке ики око уку			мој цитат	1	1	pending
fe0e4b5eeb91b6f87d462ce8c5adc8d3190e966fdeee22606b4f06ae457b749c	Она сад сваки дан сама долази на посао, јавним пријевозом.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
fe39a3f01f5c0d5b0ec0178b4b54a322182195d4741b9d4e49d218e4c83d5af9	Аврам			мој цитат	1	0	pending
fe871e23daf0828a42fdd51cd749c768961739f3e92b92426d85bfe946f68a7f	ракија			мој цитат	1	0	pending
feae0ce8f666806c5d99eb002ee8c52a06a6542c9d1bd801389515adbac74225	Полиција је деактивирала направу и тиме спријечила експлозију.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
febdc2beef63808172461b8d870efbdf521f8f23d701ac96cdcdc5c08656f8a1	Стоосамдесетседам је моја висина, а прост број је једанаест.			мој цитат	1	0	pending
fefe84c1d5f03ec6025ef85ea25ae1a5dd3b5a316eaa586fa0f7800563b167a6	Папа Нова Гвинеја			мој цитат	1	1	pending
ff36b34696e9b566edbd65aa8404679152cce3a92556e3cb72c796238f5c69d5	Многе невладине организације и интелектуалци критиковали су војску.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
ff661a1b01d88283ca5cbe8361d4112958e6c339d295e9e2bb20d2a709bc9a46	Возило је у судару буквално спољсено.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
ff6811576c6d1edde4dc18c9b46c5f2f70b7b5b1e0670d899c8e169f14469aee	Наша стратегија је извести земљу из кризе наслијеđене из прошлости.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
ffb691dd016dd2d432e7ba08581a18c7b95c75837e320a2acb62c7b937a74473	Она меđутим упозорава на тенденцију да мушкарци имају задњу ријеч.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
ffc76a9082be6cbd7d3a0a1d7b452411fdcee90e09eb06c18eee0c49e709f366	"""Што је тебе, добри господару,"""			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
ffcc0c44e510af0aec4bf23b0956283db369dffa1716391fcf86a8ea5a932257	Тражи децу без одбране,			"""Serbian folk poem ""Otac"""	1	0	pending
ffebd42c18f31b34b0edab3dbb387bfb6f983ca575d933b1cea8f83d1f29fd07	Мушка кипарска репрезентација у скиту однијела је кући сребрну медаљу.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
fffbd9a36fe8eeffa3c0dcd68641e313dd98fde29cf41e30f17bf3b25c01408c	"""Бугарска компанија побиједила је у категорији ""стол за игре""."""			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
