clip	duration[ms]
common_voice_sr_46919088.mp3	5040
common_voice_sr_37206886.mp3	2556
common_voice_sr_35278239.mp3	2232
common_voice_sr_26960612.mp3	1908
common_voice_sr_37810794.mp3	3276
common_voice_sr_37315364.mp3	3996
common_voice_sr_35099164.mp3	3312
common_voice_sr_37810652.mp3	5184
common_voice_sr_40975845.mp3	2556
common_voice_sr_36947084.mp3	4356
common_voice_sr_36925170.mp3	2196
common_voice_sr_40471751.mp3	1980
common_voice_sr_28526559.mp3	2268
common_voice_sr_41031287.mp3	3996
common_voice_sr_48251073.mp3	4320
common_voice_sr_46919496.mp3	2628
common_voice_sr_26874321.mp3	2628
common_voice_sr_40977534.mp3	1800
common_voice_sr_26945849.mp3	2952
common_voice_sr_36767373.mp3	2484
common_voice_sr_40977719.mp3	2376
common_voice_sr_40985959.mp3	1476
common_voice_sr_28521278.mp3	1764
common_voice_sr_40989481.mp3	4176
common_voice_sr_35101510.mp3	2916
common_voice_sr_40983579.mp3	4896
common_voice_sr_40974213.mp3	4788
common_voice_sr_39884962.mp3	3996
common_voice_sr_28526377.mp3	2376
common_voice_sr_27014801.mp3	2556
common_voice_sr_35099208.mp3	2772
common_voice_sr_40982030.mp3	3960
common_voice_sr_36774226.mp3	3096
common_voice_sr_35360946.mp3	1872
common_voice_sr_36950717.mp3	2664
common_voice_sr_36950764.mp3	2052
common_voice_sr_35133171.mp3	3096
common_voice_sr_37810741.mp3	3060
common_voice_sr_28452675.mp3	2736
common_voice_sr_36994460.mp3	3348
common_voice_sr_40977689.mp3	3348
common_voice_sr_26959333.mp3	2520
common_voice_sr_36765444.mp3	2808
common_voice_sr_40976980.mp3	4068
common_voice_sr_40464254.mp3	5436
common_voice_sr_41021494.mp3	2016
common_voice_sr_40977590.mp3	3780
common_voice_sr_40983545.mp3	2556
common_voice_sr_40983606.mp3	1728
common_voice_sr_36950577.mp3	2268
common_voice_sr_31892180.mp3	2628
common_voice_sr_39278161.mp3	6048
common_voice_sr_46918710.mp3	3204
common_voice_sr_40981637.mp3	2268
common_voice_sr_36804151.mp3	2880
common_voice_sr_40979909.mp3	2340
common_voice_sr_40978742.mp3	3096
common_voice_sr_40491666.mp3	3276
common_voice_sr_36971217.mp3	6372
common_voice_sr_41006461.mp3	2700
common_voice_sr_39212891.mp3	4284
common_voice_sr_35265174.mp3	2196
common_voice_sr_28517930.mp3	2556
common_voice_sr_35090699.mp3	3348
common_voice_sr_37523145.mp3	3456
common_voice_sr_35091022.mp3	2808
common_voice_sr_40984191.mp3	2160
common_voice_sr_45994698.mp3	4284
common_voice_sr_40549994.mp3	3096
common_voice_sr_40980008.mp3	2376
common_voice_sr_26959336.mp3	3996
common_voice_sr_36765683.mp3	2376
common_voice_sr_36804214.mp3	2268
common_voice_sr_40984018.mp3	4608
common_voice_sr_39980231.mp3	5868
common_voice_sr_40977498.mp3	2988
common_voice_sr_38535713.mp3	2880
common_voice_sr_35360818.mp3	1980
common_voice_sr_41012771.mp3	3528
common_voice_sr_36765619.mp3	2088
common_voice_sr_40983657.mp3	3528
common_voice_sr_40491766.mp3	5004
common_voice_sr_28517824.mp3	5328
common_voice_sr_41009915.mp3	5940
common_voice_sr_40982603.mp3	2160
common_voice_sr_41031270.mp3	3348
common_voice_sr_46919376.mp3	4500
common_voice_sr_39885030.mp3	4536
common_voice_sr_40977747.mp3	3420
common_voice_sr_40983418.mp3	3600
common_voice_sr_40989422.mp3	2196
common_voice_sr_38521543.mp3	3096
common_voice_sr_36964015.mp3	3960
common_voice_sr_40984032.mp3	2268
common_voice_sr_27781240.mp3	2448
common_voice_sr_40991062.mp3	3348
common_voice_sr_40989539.mp3	2088
common_voice_sr_35085164.mp3	2556
common_voice_sr_40985145.mp3	2088
common_voice_sr_36767527.mp3	2520
common_voice_sr_36950688.mp3	2160
common_voice_sr_36774248.mp3	2340
common_voice_sr_38031071.mp3	3636
common_voice_sr_35399859.mp3	1872
common_voice_sr_27655739.mp3	2880
common_voice_sr_27786024.mp3	3060
common_voice_sr_38511424.mp3	2340
common_voice_sr_40981864.mp3	4896
common_voice_sr_26959386.mp3	2448
common_voice_sr_26953735.mp3	3384
common_voice_sr_35094408.mp3	3348
common_voice_sr_40981077.mp3	3960
common_voice_sr_40975940.mp3	2808
common_voice_sr_36765656.mp3	2268
common_voice_sr_28517899.mp3	2340
common_voice_sr_35089054.mp3	2484
common_voice_sr_39330630.mp3	4788
common_voice_sr_35085551.mp3	2376
common_voice_sr_40491765.mp3	3204
common_voice_sr_26946107.mp3	2880
common_voice_sr_40975610.mp3	4068
common_voice_sr_36774341.mp3	2520
common_voice_sr_41006465.mp3	1836
common_voice_sr_36765812.mp3	2340
common_voice_sr_40976034.mp3	2556
common_voice_sr_26958227.mp3	3636
common_voice_sr_27794958.mp3	2160
common_voice_sr_41006408.mp3	3060
common_voice_sr_39271883.mp3	5508
common_voice_sr_40980291.mp3	2160
common_voice_sr_39257227.mp3	5400
common_voice_sr_41024462.mp3	2988
common_voice_sr_40978536.mp3	3636
common_voice_sr_35086357.mp3	2952
common_voice_sr_41024435.mp3	2196
common_voice_sr_36804240.mp3	2880
common_voice_sr_27781317.mp3	3168
common_voice_sr_40405824.mp3	4680
common_voice_sr_40985951.mp3	2088
common_voice_sr_40471791.mp3	3564
common_voice_sr_36951825.mp3	2268
common_voice_sr_38511416.mp3	2124
common_voice_sr_46063775.mp3	3636
common_voice_sr_40987680.mp3	3528
common_voice_sr_38515523.mp3	4644
common_voice_sr_36793357.mp3	2340
common_voice_sr_40978477.mp3	8100
common_voice_sr_40975737.mp3	2268
common_voice_sr_27675605.mp3	2304
common_voice_sr_40984039.mp3	2880
common_voice_sr_38833344.mp3	2340
common_voice_sr_39278095.mp3	4608
common_voice_sr_35098184.mp3	2088
common_voice_sr_41006525.mp3	3528
common_voice_sr_27014691.mp3	4356
common_voice_sr_40471875.mp3	4752
common_voice_sr_35265052.mp3	2700
common_voice_sr_38515505.mp3	2484
common_voice_sr_36767295.mp3	2412
common_voice_sr_40981979.mp3	1908
common_voice_sr_37574634.mp3	3132
common_voice_sr_41037809.mp3	4788
common_voice_sr_37315336.mp3	3888
common_voice_sr_40981266.mp3	2448
common_voice_sr_40981280.mp3	2340
common_voice_sr_36768744.mp3	2232
common_voice_sr_45995118.mp3	3348
common_voice_sr_36765660.mp3	2016
common_voice_sr_38521600.mp3	1944
common_voice_sr_27677166.mp3	6192
common_voice_sr_38845572.mp3	2916
common_voice_sr_35088546.mp3	4068
common_voice_sr_39271830.mp3	3636
common_voice_sr_26960473.mp3	2376
common_voice_sr_46919427.mp3	4212
common_voice_sr_40977569.mp3	3528
common_voice_sr_38844896.mp3	7740
common_voice_sr_41031272.mp3	2556
common_voice_sr_40982648.mp3	1800
common_voice_sr_40979299.mp3	3348
common_voice_sr_40386138.mp3	3780
common_voice_sr_36946634.mp3	2088
common_voice_sr_26943980.mp3	3204
common_voice_sr_35098188.mp3	2268
common_voice_sr_35085139.mp3	2628
common_voice_sr_37574622.mp3	4536
common_voice_sr_40471792.mp3	3528
common_voice_sr_26552852.mp3	3096
common_voice_sr_27636625.mp3	3276
common_voice_sr_36773526.mp3	2520
common_voice_sr_36994284.mp3	2520
common_voice_sr_37315345.mp3	3060
common_voice_sr_35085088.mp3	2448
common_voice_sr_39257139.mp3	3348
common_voice_sr_28216752.mp3	3276
common_voice_sr_27314138.mp3	2340
common_voice_sr_39254549.mp3	4320
common_voice_sr_35126112.mp3	2700
common_voice_sr_36766011.mp3	2412
common_voice_sr_41024421.mp3	2448
common_voice_sr_27675724.mp3	4788
common_voice_sr_40991265.mp3	6588
common_voice_sr_37523130.mp3	4176
common_voice_sr_27781450.mp3	2088
common_voice_sr_40991260.mp3	5616
common_voice_sr_36950755.mp3	2160
common_voice_sr_40978716.mp3	1908
common_voice_sr_36765701.mp3	2628
common_voice_sr_26874290.mp3	2916
common_voice_sr_40984199.mp3	4716
common_voice_sr_28859065.mp3	3348
common_voice_sr_36774109.mp3	2556
common_voice_sr_39330462.mp3	5616
common_voice_sr_40983400.mp3	3960
common_voice_sr_26874078.mp3	2196
common_voice_sr_40983485.mp3	2268
common_voice_sr_28526393.mp3	2376
common_voice_sr_27781319.mp3	3888
common_voice_sr_38525965.mp3	2520
common_voice_sr_36774058.mp3	5436
common_voice_sr_39257213.mp3	4536
common_voice_sr_35265198.mp3	2520
common_voice_sr_35094407.mp3	3960
common_voice_sr_36765621.mp3	2232
common_voice_sr_39257209.mp3	4788
common_voice_sr_36773306.mp3	3348
common_voice_sr_38515535.mp3	1836
common_voice_sr_36804217.mp3	2268
common_voice_sr_37517839.mp3	4824
common_voice_sr_40991146.mp3	3600
common_voice_sr_41010524.mp3	3528
common_voice_sr_28441305.mp3	2268
common_voice_sr_40978555.mp3	4788
common_voice_sr_27701679.mp3	3312
common_voice_sr_40978700.mp3	2628
common_voice_sr_36765616.mp3	2160
common_voice_sr_40981604.mp3	4356
common_voice_sr_40976951.mp3	4680
common_voice_sr_40977065.mp3	2340
common_voice_sr_38537451.mp3	2844
common_voice_sr_40984182.mp3	2088
common_voice_sr_26874325.mp3	2808
common_voice_sr_40976998.mp3	2736
common_voice_sr_40978787.mp3	2520
common_voice_sr_46917356.mp3	2664
common_voice_sr_41031284.mp3	2376
common_voice_sr_37315295.mp3	3780
common_voice_sr_35265199.mp3	2484
common_voice_sr_40985877.mp3	2268
common_voice_sr_40991049.mp3	6516
common_voice_sr_40405840.mp3	4320
common_voice_sr_40979036.mp3	2736
common_voice_sr_27636076.mp3	2808
common_voice_sr_40386241.mp3	2808
common_voice_sr_40983600.mp3	1836
common_voice_sr_26553053.mp3	2988
common_voice_sr_40978437.mp3	4860
common_voice_sr_27660533.mp3	3636
common_voice_sr_40991312.mp3	6336
common_voice_sr_41006375.mp3	5436
common_voice_sr_39936661.mp3	4608
common_voice_sr_35085532.mp3	2520
common_voice_sr_41009926.mp3	1836
common_voice_sr_36765485.mp3	2232
common_voice_sr_36950252.mp3	2340
common_voice_sr_40978992.mp3	2808
common_voice_sr_27675671.mp3	3132
common_voice_sr_40982029.mp3	2556
common_voice_sr_40984288.mp3	1908
common_voice_sr_36946701.mp3	2808
common_voice_sr_36765417.mp3	2592
common_voice_sr_26953676.mp3	3348
common_voice_sr_36793360.mp3	3528
common_voice_sr_40405806.mp3	4176
common_voice_sr_40991320.mp3	5220
common_voice_sr_38531861.mp3	3888
common_voice_sr_26958525.mp3	3096
common_voice_sr_36950664.mp3	1980
common_voice_sr_37810790.mp3	3996
common_voice_sr_36774400.mp3	2448
common_voice_sr_36950188.mp3	2880
common_voice_sr_40978675.mp3	2808
common_voice_sr_40974216.mp3	3276
common_voice_sr_36774338.mp3	2880
common_voice_sr_28521385.mp3	1440
common_voice_sr_40491768.mp3	3096
common_voice_sr_35125872.mp3	6120
common_voice_sr_39254568.mp3	4356
common_voice_sr_38523465.mp3	2412
common_voice_sr_36774498.mp3	2880
common_voice_sr_40985658.mp3	7056
common_voice_sr_39885154.mp3	4068
common_voice_sr_40989453.mp3	5508
common_voice_sr_40979997.mp3	4680
common_voice_sr_40491733.mp3	5796
common_voice_sr_40985168.mp3	1836
common_voice_sr_41031266.mp3	2376
common_voice_sr_39936699.mp3	4896
common_voice_sr_27014759.mp3	4068
common_voice_sr_37391320.mp3	4320
common_voice_sr_36946765.mp3	2520
common_voice_sr_40976902.mp3	3996
common_voice_sr_35086310.mp3	2808
common_voice_sr_40985174.mp3	2016
common_voice_sr_36766016.mp3	2232
common_voice_sr_40981622.mp3	5688
common_voice_sr_46919450.mp3	1908
common_voice_sr_32072361.mp3	3276
common_voice_sr_41029136.mp3	3528
common_voice_sr_40982628.mp3	2268
common_voice_sr_41031299.mp3	2268
common_voice_sr_27781403.mp3	2160
common_voice_sr_40471765.mp3	2664
common_voice_sr_28321623.mp3	3276
common_voice_sr_36767496.mp3	2160
common_voice_sr_40980036.mp3	2340
common_voice_sr_40982653.mp3	2196
common_voice_sr_36774268.mp3	2556
common_voice_sr_40994055.mp3	4896
common_voice_sr_28438491.mp3	2556
common_voice_sr_33192055.mp3	6120
common_voice_sr_35097137.mp3	3816
common_voice_sr_36934831.mp3	2160
common_voice_sr_35125871.mp3	2340
common_voice_sr_36925152.mp3	4248
common_voice_sr_28441226.mp3	2376
common_voice_sr_40977417.mp3	4140
common_voice_sr_41006506.mp3	3276
common_voice_sr_35265104.mp3	2376
common_voice_sr_40980990.mp3	2196
common_voice_sr_38523450.mp3	1908
common_voice_sr_41010550.mp3	6660
common_voice_sr_36767396.mp3	3204
common_voice_sr_38515542.mp3	2376
common_voice_sr_27781224.mp3	2268
common_voice_sr_27014946.mp3	2520
common_voice_sr_35303049.mp3	2484
common_voice_sr_28623176.mp3	5580
common_voice_sr_36947071.mp3	2268
common_voice_sr_26552923.mp3	2700
common_voice_sr_35267607.mp3	2304
common_voice_sr_36773574.mp3	2088
common_voice_sr_37810702.mp3	2196
common_voice_sr_40982814.mp3	2916
common_voice_sr_40980257.mp3	3708
common_voice_sr_40975991.mp3	4608
common_voice_sr_45995012.mp3	2268
common_voice_sr_40979008.mp3	3816
common_voice_sr_40991043.mp3	5796
common_voice_sr_35098186.mp3	2340
common_voice_sr_41006448.mp3	6120
common_voice_sr_38509152.mp3	1836
common_voice_sr_36765438.mp3	2592
common_voice_sr_27675958.mp3	2268
common_voice_sr_36765910.mp3	2124
common_voice_sr_46919120.mp3	2232
common_voice_sr_36767565.mp3	2412
common_voice_sr_40981391.mp3	2700
common_voice_sr_41010685.mp3	6840
common_voice_sr_38833173.mp3	2808
common_voice_sr_43532692.mp3	7416
common_voice_sr_36994262.mp3	2628
common_voice_sr_36946589.mp3	5076
common_voice_sr_46919452.mp3	3096
common_voice_sr_28521405.mp3	1980
common_voice_sr_36767574.mp3	2376
common_voice_sr_28859056.mp3	2448
common_voice_sr_41024428.mp3	2628
common_voice_sr_40979514.mp3	4500
common_voice_sr_27675574.mp3	2016
common_voice_sr_27166455.mp3	2736
common_voice_sr_39330646.mp3	4320
common_voice_sr_36765670.mp3	2160
common_voice_sr_37810776.mp3	4356
common_voice_sr_37810657.mp3	5328
common_voice_sr_40491627.mp3	3384
common_voice_sr_40977039.mp3	2448
common_voice_sr_38515541.mp3	4320
common_voice_sr_36949435.mp3	2700
common_voice_sr_38521559.mp3	3492
common_voice_sr_40984003.mp3	2736
common_voice_sr_39271909.mp3	3456
common_voice_sr_40975861.mp3	2916
common_voice_sr_40979920.mp3	5220
common_voice_sr_36994247.mp3	4788
common_voice_sr_35094504.mp3	2520
common_voice_sr_40985133.mp3	2556
common_voice_sr_40983630.mp3	3420
common_voice_sr_35086379.mp3	2340
common_voice_sr_40985627.mp3	2160
common_voice_sr_40980002.mp3	4140
common_voice_sr_39897687.mp3	4248
common_voice_sr_40976891.mp3	3420
common_voice_sr_39257184.mp3	4176
common_voice_sr_33242694.mp3	5328
common_voice_sr_40984166.mp3	2376
common_voice_sr_35126113.mp3	2448
common_voice_sr_40979524.mp3	5400
common_voice_sr_41010622.mp3	1980
common_voice_sr_40471805.mp3	2772
common_voice_sr_40983454.mp3	2340
common_voice_sr_35097127.mp3	2916
common_voice_sr_36947019.mp3	2448
common_voice_sr_40975936.mp3	2700
common_voice_sr_40978153.mp3	4536
common_voice_sr_35086340.mp3	4176
common_voice_sr_40983682.mp3	1908
common_voice_sr_38531889.mp3	1908
common_voice_sr_27014813.mp3	2628
common_voice_sr_40983391.mp3	3276
common_voice_sr_28517857.mp3	4968
common_voice_sr_39254867.mp3	3636
common_voice_sr_40978456.mp3	5760
common_voice_sr_35089323.mp3	2772
common_voice_sr_40991145.mp3	4248
common_voice_sr_40978796.mp3	4608
common_voice_sr_36767294.mp3	2304
common_voice_sr_40977604.mp3	2088
common_voice_sr_36765426.mp3	3132
common_voice_sr_40491644.mp3	4140
common_voice_sr_40991053.mp3	3060
common_voice_sr_36765856.mp3	2304
common_voice_sr_40980297.mp3	2088
common_voice_sr_36774564.mp3	2088
common_voice_sr_40985876.mp3	7056
common_voice_sr_40977004.mp3	3636
common_voice_sr_40991255.mp3	4788
common_voice_sr_28153951.mp3	2376
common_voice_sr_40977035.mp3	3276
common_voice_sr_40983437.mp3	4320
common_voice_sr_40977791.mp3	6660
common_voice_sr_38525968.mp3	1692
common_voice_sr_41006415.mp3	4968
common_voice_sr_40983635.mp3	1980
common_voice_sr_35098175.mp3	2340
common_voice_sr_38844932.mp3	4536
common_voice_sr_36950723.mp3	2124
common_voice_sr_40974243.mp3	6228
common_voice_sr_35360988.mp3	3204
common_voice_sr_40974200.mp3	7020
common_voice_sr_46919245.mp3	5580
common_voice_sr_40982871.mp3	2700
common_voice_sr_26960007.mp3	2448
common_voice_sr_36765725.mp3	2340
common_voice_sr_38525995.mp3	2016
common_voice_sr_40978509.mp3	5256
common_voice_sr_45994571.mp3	3024
common_voice_sr_36994236.mp3	2952
common_voice_sr_41325056.mp3	3852
common_voice_sr_45994930.mp3	3492
common_voice_sr_39936580.mp3	5688
common_voice_sr_37517894.mp3	2844
common_voice_sr_41010643.mp3	3096
common_voice_sr_28517921.mp3	2376
common_voice_sr_27664440.mp3	3996
common_voice_sr_36765626.mp3	2016
common_voice_sr_46917661.mp3	3168
common_voice_sr_35096127.mp3	2916
common_voice_sr_40977485.mp3	1980
common_voice_sr_45995095.mp3	2988
common_voice_sr_41024423.mp3	1908
common_voice_sr_41017396.mp3	6048
common_voice_sr_36773256.mp3	4068
common_voice_sr_35088682.mp3	4536
common_voice_sr_38511377.mp3	3816
common_voice_sr_27794959.mp3	2448
common_voice_sr_36765589.mp3	2484
common_voice_sr_40980001.mp3	1908
common_voice_sr_39936650.mp3	3888
common_voice_sr_28441384.mp3	2736
common_voice_sr_36767256.mp3	2088
common_voice_sr_36950156.mp3	2700
common_voice_sr_40471843.mp3	2952
common_voice_sr_36947009.mp3	2520
common_voice_sr_40980324.mp3	2628
common_voice_sr_40984015.mp3	2268
common_voice_sr_40976928.mp3	2376
common_voice_sr_40977915.mp3	2628
common_voice_sr_40471707.mp3	6048
common_voice_sr_27314109.mp3	2880
common_voice_sr_40977024.mp3	4248
common_voice_sr_40977714.mp3	3960
common_voice_sr_36946894.mp3	3528
common_voice_sr_40983377.mp3	2628
common_voice_sr_40981985.mp3	2088
common_voice_sr_39330547.mp3	4176
common_voice_sr_41031258.mp3	2376
common_voice_sr_36994265.mp3	2700
common_voice_sr_48251244.mp3	4356
common_voice_sr_36946978.mp3	2340
common_voice_sr_35085141.mp3	2700
common_voice_sr_38537473.mp3	1692
common_voice_sr_40985423.mp3	3456
common_voice_sr_40983699.mp3	1800
common_voice_sr_37517828.mp3	3528
common_voice_sr_27314165.mp3	2520
common_voice_sr_45994562.mp3	2880
common_voice_sr_40997554.mp3	2988
common_voice_sr_47000535.mp3	4212
common_voice_sr_40975976.mp3	2520
common_voice_sr_41006485.mp3	1908
common_voice_sr_46919272.mp3	3204
common_voice_sr_40975927.mp3	2988
common_voice_sr_39936571.mp3	4536
common_voice_sr_36951829.mp3	1872
common_voice_sr_40981405.mp3	3348
common_voice_sr_41037735.mp3	5616
common_voice_sr_36946660.mp3	4788
common_voice_sr_28521333.mp3	4140
common_voice_sr_40974196.mp3	4860
common_voice_sr_41006419.mp3	2088
common_voice_sr_41029139.mp3	3996
common_voice_sr_41010517.mp3	2736
common_voice_sr_28526425.mp3	3348
common_voice_sr_27636317.mp3	2736
common_voice_sr_40189499.mp3	3888
common_voice_sr_36925158.mp3	4176
common_voice_sr_41000595.mp3	6048
common_voice_sr_43532690.mp3	4788
common_voice_sr_28526483.mp3	2556
common_voice_sr_40979281.mp3	2628
common_voice_sr_40471844.mp3	2196
common_voice_sr_40975697.mp3	3168
common_voice_sr_39316390.mp3	3996
common_voice_sr_41873214.mp3	4320
common_voice_sr_40981318.mp3	4500
common_voice_sr_27635144.mp3	3060
common_voice_sr_40997616.mp3	2700
common_voice_sr_40981885.mp3	1728
common_voice_sr_27014858.mp3	2808
common_voice_sr_37259392.mp3	2556
common_voice_sr_40981178.mp3	6516
common_voice_sr_40981186.mp3	3276
common_voice_sr_38509080.mp3	4428
common_voice_sr_40386104.mp3	4680
common_voice_sr_28623159.mp3	5868
common_voice_sr_41000614.mp3	6228
common_voice_sr_27781283.mp3	2700
common_voice_sr_27014751.mp3	2448
common_voice_sr_35090476.mp3	2700
common_voice_sr_26874349.mp3	2196
common_voice_sr_38531881.mp3	1872
common_voice_sr_33192084.mp3	3456
common_voice_sr_35098185.mp3	2808
common_voice_sr_40980941.mp3	2736
common_voice_sr_39330546.mp3	4356
common_voice_sr_35086380.mp3	2196
common_voice_sr_37810730.mp3	2988
common_voice_sr_35085108.mp3	2628
common_voice_sr_41012781.mp3	2808
common_voice_sr_36994374.mp3	2664
common_voice_sr_26960171.mp3	2340
common_voice_sr_39330563.mp3	5436
common_voice_sr_38521574.mp3	2340
common_voice_sr_36765791.mp3	1908
common_voice_sr_28521320.mp3	2808
common_voice_sr_39936576.mp3	3456
common_voice_sr_26960009.mp3	2808
common_voice_sr_40978606.mp3	2196
common_voice_sr_40978753.mp3	5256
common_voice_sr_36767303.mp3	2484
common_voice_sr_40985155.mp3	1656
common_voice_sr_41021501.mp3	2340
common_voice_sr_36950021.mp3	2628
common_voice_sr_38845584.mp3	3996
common_voice_sr_35399100.mp3	1764
common_voice_sr_27008134.mp3	4716
common_voice_sr_37517891.mp3	3672
common_voice_sr_41006542.mp3	3960
common_voice_sr_36774059.mp3	2340
common_voice_sr_36950145.mp3	1980
common_voice_sr_39271890.mp3	4068
common_voice_sr_36766073.mp3	2484
common_voice_sr_41325036.mp3	6192
common_voice_sr_40975614.mp3	2628
common_voice_sr_40189501.mp3	4140
common_voice_sr_40977005.mp3	3060
common_voice_sr_38523475.mp3	2160
common_voice_sr_27636499.mp3	4176
common_voice_sr_39212751.mp3	6624
common_voice_sr_39257132.mp3	3528
common_voice_sr_38511376.mp3	2268
common_voice_sr_37315367.mp3	2628
common_voice_sr_40978165.mp3	2556
common_voice_sr_40983996.mp3	2016
common_voice_sr_38509098.mp3	4500
common_voice_sr_35360863.mp3	1404
common_voice_sr_28526494.mp3	2880
common_voice_sr_36950216.mp3	2340
common_voice_sr_40979926.mp3	2700
common_voice_sr_40989441.mp3	2556
common_voice_sr_28623155.mp3	2700
common_voice_sr_36946931.mp3	2628
common_voice_sr_38509094.mp3	3060
common_voice_sr_27655323.mp3	4248
common_voice_sr_35090579.mp3	7020
common_voice_sr_27781241.mp3	2196
common_voice_sr_40976865.mp3	3528
common_voice_sr_36774079.mp3	2196
common_voice_sr_36767473.mp3	1872
common_voice_sr_41009896.mp3	2376
common_voice_sr_40977497.mp3	4608
common_voice_sr_40977556.mp3	3096
common_voice_sr_40983380.mp3	2088
common_voice_sr_40981659.mp3	2556
common_voice_sr_36946728.mp3	2376
common_voice_sr_40982878.mp3	1908
common_voice_sr_40386166.mp3	4716
common_voice_sr_40979972.mp3	2916
common_voice_sr_41006383.mp3	2556
common_voice_sr_45994600.mp3	5544
common_voice_sr_27781287.mp3	5148
common_voice_sr_38509103.mp3	2376
common_voice_sr_40549952.mp3	4320
common_voice_sr_27314167.mp3	2556
common_voice_sr_27014693.mp3	2736
common_voice_sr_39271869.mp3	4680
common_voice_sr_36946702.mp3	2700
common_voice_sr_28521387.mp3	1548
common_voice_sr_41325071.mp3	4176
common_voice_sr_40979566.mp3	4248
common_voice_sr_36946906.mp3	2340
common_voice_sr_38521562.mp3	3456
common_voice_sr_27685957.mp3	3240
common_voice_sr_40984260.mp3	2160
common_voice_sr_40985508.mp3	5076
common_voice_sr_38521596.mp3	3816
common_voice_sr_38058804.mp3	3348
common_voice_sr_40983455.mp3	2556
common_voice_sr_36765815.mp3	2556
common_voice_sr_39330621.mp3	4320
common_voice_sr_27675957.mp3	1836
common_voice_sr_40983547.mp3	7128
common_voice_sr_36946707.mp3	3096
common_voice_sr_40405792.mp3	5688
common_voice_sr_27655590.mp3	2916
common_voice_sr_40983558.mp3	5256
common_voice_sr_40978773.mp3	4788
common_voice_sr_28441268.mp3	2268
common_voice_sr_40985881.mp3	2448
common_voice_sr_45994980.mp3	5724
common_voice_sr_35086477.mp3	2340
common_voice_sr_40982821.mp3	2700
common_voice_sr_35267574.mp3	3348
common_voice_sr_40974232.mp3	3636
common_voice_sr_36946604.mp3	4968
common_voice_sr_40491769.mp3	4752
common_voice_sr_40977725.mp3	3420
common_voice_sr_40981865.mp3	2448
common_voice_sr_40985673.mp3	2088
common_voice_sr_35085517.mp3	1980
common_voice_sr_27655744.mp3	3060
common_voice_sr_40979010.mp3	2376
common_voice_sr_40976314.mp3	2916
common_voice_sr_26874323.mp3	2448
common_voice_sr_26958707.mp3	2160
common_voice_sr_40985612.mp3	3636
common_voice_sr_38833118.mp3	4248
common_voice_sr_40985080.mp3	2016
common_voice_sr_40976861.mp3	3240
common_voice_sr_27675839.mp3	2232
common_voice_sr_28521409.mp3	2628
common_voice_sr_40549967.mp3	5076
common_voice_sr_40977802.mp3	3528
common_voice_sr_40984024.mp3	2808
common_voice_sr_36934804.mp3	2304
common_voice_sr_40976848.mp3	6768
common_voice_sr_36774356.mp3	3096
common_voice_sr_35090145.mp3	2376
common_voice_sr_27794967.mp3	2988
common_voice_sr_36774474.mp3	2556
common_voice_sr_39330693.mp3	4320
common_voice_sr_40974241.mp3	4428
common_voice_sr_26981455.mp3	2880
common_voice_sr_41009903.mp3	5580
common_voice_sr_41010794.mp3	1728
common_voice_sr_37810938.mp3	2520
common_voice_sr_36951787.mp3	2088
common_voice_sr_40983434.mp3	5220
common_voice_sr_28321653.mp3	2916
common_voice_sr_40997420.mp3	3636
common_voice_sr_35085046.mp3	5976
common_voice_sr_39330549.mp3	4680
common_voice_sr_27636675.mp3	2016
common_voice_sr_35125864.mp3	2376
common_voice_sr_39212874.mp3	5904
common_voice_sr_40991096.mp3	3708
common_voice_sr_35090509.mp3	3240
common_voice_sr_40977699.mp3	3276
common_voice_sr_40985119.mp3	2016
common_voice_sr_36765484.mp3	2592
common_voice_sr_28441372.mp3	2880
common_voice_sr_27701678.mp3	2340
common_voice_sr_41012735.mp3	5508
common_voice_sr_40997598.mp3	5940
common_voice_sr_40981179.mp3	3060
common_voice_sr_36774460.mp3	2700
common_voice_sr_28441280.mp3	2268
common_voice_sr_27636426.mp3	2088
common_voice_sr_45994946.mp3	3168
common_voice_sr_26874344.mp3	2268
common_voice_sr_40985868.mp3	3636
common_voice_sr_41029093.mp3	1908
common_voice_sr_40977492.mp3	2376
common_voice_sr_40978735.mp3	2808
common_voice_sr_40979994.mp3	4896
common_voice_sr_38521599.mp3	2736
common_voice_sr_40983998.mp3	2268
common_voice_sr_40976959.mp3	3240
common_voice_sr_40991317.mp3	4860
common_voice_sr_36946617.mp3	2808
common_voice_sr_35090400.mp3	2700
common_voice_sr_27660622.mp3	3636
common_voice_sr_36773740.mp3	3456
common_voice_sr_26960003.mp3	2808
common_voice_sr_36947062.mp3	2808
common_voice_sr_35278228.mp3	3276
common_voice_sr_40982858.mp3	2556
common_voice_sr_36934719.mp3	5544
common_voice_sr_35096128.mp3	2160
common_voice_sr_41021512.mp3	1836
common_voice_sr_36774260.mp3	2628
common_voice_sr_46919313.mp3	6480
common_voice_sr_36773398.mp3	4176
common_voice_sr_35126110.mp3	2340
common_voice_sr_36950268.mp3	2628
common_voice_sr_36950118.mp3	2556
common_voice_sr_27014631.mp3	2196
common_voice_sr_39936601.mp3	4680
common_voice_sr_36772782.mp3	3744
common_voice_sr_35265171.mp3	2052
common_voice_sr_40976266.mp3	2628
common_voice_sr_26959637.mp3	3060
common_voice_sr_36950217.mp3	2196
common_voice_sr_40979981.mp3	2340
common_voice_sr_36674270.mp3	3204
